productId,userId,score,time,summary,text,title,categories,description,directors,actors
B000063W82,A1CXVAOCM2IN5Q,4.0,2002-11-29,Schoolhouse Rock!,"I remember Schoolhouse Rock from childhood (as do many of my friends I found out, when we were reminiscing one day).  I wondered if there was a way to expose my daugther to the songs to let her enjoy them too.  I found a CD collection at a local store, but when I searched on Amazon and saw the DVD with EVERY Schoolhouse Rock video ever made, I had to have it! (Interjection)<p>She loves the CD's and the DVD.  The DVD allows for great flexibility in playing her favorite songs, in whichever order she desires.  As she is 2 1/2, that means playing ""Loli, Loli, Loli"", and ""Conjunction Junction"" over-and-over again.  <p>There is also a nice section of bonus material which has a voice over interview with the creators of Schoolhouse Rock discussing the videos you are watching.  <p>My only complaint centers around the America Rock group of videos.  A history lesson addressed to primarily white children of the 70's, really looks like a white-washing of history in today's more ethnically aware society.  ""Elbow Room"" and the other America Rock videos don't address the more troubling parts of America's past (i.e. the treatment of native Americans and of slaves).  Really, these are impossible issues for funny video's to cover, so I would have suggested leaving the history part out.  <p>Overall, these videos are wonderful.  I'm not sure how much I learned from them, but they are a lot of fun and if my daughter is any indication, a entirely new generation of kids will embrace them as well.",The Best of Schoolhouse Rock! - 30th Anniversary Edition [VHS],"Movies & TV, Disney Home Video, Animated Cartoons, All Titles","Product Description Schoolhouse Rock, the timeless collection of animated songs that taught an entire generation that knowledge is power, is back in this special 30th Anniversary Edition. THE BEST OF SCHOOLHOUSE ROCK features the Top 25 songs as voted by Schoolhouse Rock fans everywhere in an online poll. Now every day can feel like Saturday morning as you sing along with ""I'm Just A Bill,"" ""Three Is A Magic Number,"" ""Interjections!"" and the rest of your favorite tunes. Featuring a brand-new, soon-to-be-a-classic animated song by the original series' creators, these all-time Schoolhouse Rock favorites will keep you rockin all day long! Amazon.com Admit it: if it weren't for Schoolhouse Rock , you probably couldn't recite the preamble to the Constitution, and you might be fuzzy on the function of conjunctions, too. All the more reason to cue up the 30th-anniversary video, which culls 25 fan-selected favorites (""I'm Just a Bill,"" ""My Hero Zero"") plus a new, informative and wacky Electoral College number. The countdown, kind of like Casey Kasem's of the same era, reaches out to old-school Schoolhouse Rockers with instant recognizability (number 25 is the frontier-busting ""Elbow Room""), but better yet, the science, math, grammar, and history bits burst through the decades dust bunny-free--verbs are still happening, and Interplanet Janet's intergalactic gusto still seems groovy. Turn it off halfway though and a flurry of interjections from a new flock of 4- to 10-year-olds may fly. --Tammy La Gorce Review ""Memorable ditties and unforgettable lessons, the mighty Schoolhouse still rocks on DVD!"" -- Michael Trottman, Family Fun Check out the Schoolhouse Rock DVD. It's getting great reviews! See below. -- BVHE See more",,"Jack Sheldon, Bob Dorough, Darrell Stern, Sue Manchester"
B000063W82,A1NSVMQS0H85XX,1.0,2002-08-29,Complete set? Hardly!,"Schoolhouse Rock! is supposed to be complete on DVD but Disney has pulled another fast one. They have left out one of the four ""Scooter Computer & Mr. Chips"" videos. Shame on them! I urge everyone to contact Disney and demand a remastering!",The Best of Schoolhouse Rock! - 30th Anniversary Edition [VHS],"Movies & TV, Disney Home Video, Animated Cartoons, All Titles","Product Description Schoolhouse Rock, the timeless collection of animated songs that taught an entire generation that knowledge is power, is back in this special 30th Anniversary Edition. THE BEST OF SCHOOLHOUSE ROCK features the Top 25 songs as voted by Schoolhouse Rock fans everywhere in an online poll. Now every day can feel like Saturday morning as you sing along with ""I'm Just A Bill,"" ""Three Is A Magic Number,"" ""Interjections!"" and the rest of your favorite tunes. Featuring a brand-new, soon-to-be-a-classic animated song by the original series' creators, these all-time Schoolhouse Rock favorites will keep you rockin all day long! Amazon.com Admit it: if it weren't for Schoolhouse Rock , you probably couldn't recite the preamble to the Constitution, and you might be fuzzy on the function of conjunctions, too. All the more reason to cue up the 30th-anniversary video, which culls 25 fan-selected favorites (""I'm Just a Bill,"" ""My Hero Zero"") plus a new, informative and wacky Electoral College number. The countdown, kind of like Casey Kasem's of the same era, reaches out to old-school Schoolhouse Rockers with instant recognizability (number 25 is the frontier-busting ""Elbow Room""), but better yet, the science, math, grammar, and history bits burst through the decades dust bunny-free--verbs are still happening, and Interplanet Janet's intergalactic gusto still seems groovy. Turn it off halfway though and a flurry of interjections from a new flock of 4- to 10-year-olds may fly. --Tammy La Gorce Review ""Memorable ditties and unforgettable lessons, the mighty Schoolhouse still rocks on DVD!"" -- Michael Trottman, Family Fun Check out the Schoolhouse Rock DVD. It's getting great reviews! See below. -- BVHE See more",,"Jack Sheldon, Bob Dorough, Darrell Stern, Sue Manchester"
B000063W82,A3647U1U334SRW,4.0,2002-10-01,It is time to criticize Schoolhouse Rock.,"There's a lot to like about Schoolhouse Rock. I grew up watching it just like everybody else my age.<p>Looking back on it now, sure, the nostalgia factor is high.  But sometimes, the various segments can be factually inaccurate.<br /><br />For example, the ""Verb"" song identifies ""batting"" as a verb, when it's actually a gerund that acts as a noun in a sentence. Example: ""I like batting."" The subject is ""I"". The verb is ""like"". And the object -- which has to be a noun -- is the gerund ""batting"". Now, maybe gerunds are a little beyond the scope of the song, but then it should have stuck to plain old verbs like ""bat"" (I bat, you bat, etc.), not ""batting"".<br /><br />Another problem is that ""Interplanet Janet"" strongly implies that the sun is a planet, when it is actually a star. (The lyrics briefly -- very briefly -- mention that it's a star, but the overwhelming repetition of the word ""planet"" in the song, as well as the inclusion of the Sun along with all the other planets in order, implies that the sun's a planet too, just like all the others.)<br /><br />There are other slip-ups like this throughout the series, if you look for them. Schoolhouse Rock is good fun, but it's not always good education.",The Best of Schoolhouse Rock! - 30th Anniversary Edition [VHS],"Movies & TV, Disney Home Video, Animated Cartoons, All Titles","Product Description Schoolhouse Rock, the timeless collection of animated songs that taught an entire generation that knowledge is power, is back in this special 30th Anniversary Edition. THE BEST OF SCHOOLHOUSE ROCK features the Top 25 songs as voted by Schoolhouse Rock fans everywhere in an online poll. Now every day can feel like Saturday morning as you sing along with ""I'm Just A Bill,"" ""Three Is A Magic Number,"" ""Interjections!"" and the rest of your favorite tunes. Featuring a brand-new, soon-to-be-a-classic animated song by the original series' creators, these all-time Schoolhouse Rock favorites will keep you rockin all day long! Amazon.com Admit it: if it weren't for Schoolhouse Rock , you probably couldn't recite the preamble to the Constitution, and you might be fuzzy on the function of conjunctions, too. All the more reason to cue up the 30th-anniversary video, which culls 25 fan-selected favorites (""I'm Just a Bill,"" ""My Hero Zero"") plus a new, informative and wacky Electoral College number. The countdown, kind of like Casey Kasem's of the same era, reaches out to old-school Schoolhouse Rockers with instant recognizability (number 25 is the frontier-busting ""Elbow Room""), but better yet, the science, math, grammar, and history bits burst through the decades dust bunny-free--verbs are still happening, and Interplanet Janet's intergalactic gusto still seems groovy. Turn it off halfway though and a flurry of interjections from a new flock of 4- to 10-year-olds may fly. --Tammy La Gorce Review ""Memorable ditties and unforgettable lessons, the mighty Schoolhouse still rocks on DVD!"" -- Michael Trottman, Family Fun Check out the Schoolhouse Rock DVD. It's getting great reviews! See below. -- BVHE See more",,"Jack Sheldon, Bob Dorough, Darrell Stern, Sue Manchester"
B000063W82,A3673NBQVA4J2M,4.0,2006-12-24,Other than finding out Michael Eisner having a hand in this the other bad thing is....,"The song ""Unpack Your Adjectives"". I remember since Saturday Dec. 28th, 1974 the day I heard this song I was very depressed, and unfortunately, my mom was not in the most supporting manner that day. She said she was tired of my complaining, and she was sick of my not smiling anymore. I am crying now whenever I hear this song. I know that growing up my family always wanted me to smile, and that there was no room for complaining, frowning, and other things that just didn't make for positive behavior. I know I am still haunted by this 32 years later; I pretty much played this for my son on the dvd, and since then the memories have flooded back. I know that I played it tonight, and after putting my son to bed I cried like a baby. It's crippled me emotionally, and now I'm going to find out why, so that way I can begin to put this behind me. I know that 2 weeks prior to this I stopped talking to at the time my best friend as he wanted me to break into a abandoned house. I told him ""No"", and he responds by ripping my jacket up with a small pocket knife. I don't know if this has anything to do with why this song makes me so down and depressed, or not. I feel that other than this, and Eisner the rest of this collection is very good. I remember listening to this when I was younger, and I wanted to make this something my son can remember.",The Best of Schoolhouse Rock! - 30th Anniversary Edition [VHS],"Movies & TV, Disney Home Video, Animated Cartoons, All Titles","Product Description Schoolhouse Rock, the timeless collection of animated songs that taught an entire generation that knowledge is power, is back in this special 30th Anniversary Edition. THE BEST OF SCHOOLHOUSE ROCK features the Top 25 songs as voted by Schoolhouse Rock fans everywhere in an online poll. Now every day can feel like Saturday morning as you sing along with ""I'm Just A Bill,"" ""Three Is A Magic Number,"" ""Interjections!"" and the rest of your favorite tunes. Featuring a brand-new, soon-to-be-a-classic animated song by the original series' creators, these all-time Schoolhouse Rock favorites will keep you rockin all day long! Amazon.com Admit it: if it weren't for Schoolhouse Rock , you probably couldn't recite the preamble to the Constitution, and you might be fuzzy on the function of conjunctions, too. All the more reason to cue up the 30th-anniversary video, which culls 25 fan-selected favorites (""I'm Just a Bill,"" ""My Hero Zero"") plus a new, informative and wacky Electoral College number. The countdown, kind of like Casey Kasem's of the same era, reaches out to old-school Schoolhouse Rockers with instant recognizability (number 25 is the frontier-busting ""Elbow Room""), but better yet, the science, math, grammar, and history bits burst through the decades dust bunny-free--verbs are still happening, and Interplanet Janet's intergalactic gusto still seems groovy. Turn it off halfway though and a flurry of interjections from a new flock of 4- to 10-year-olds may fly. --Tammy La Gorce Review ""Memorable ditties and unforgettable lessons, the mighty Schoolhouse still rocks on DVD!"" -- Michael Trottman, Family Fun Check out the Schoolhouse Rock DVD. It's getting great reviews! See below. -- BVHE See more",,"Jack Sheldon, Bob Dorough, Darrell Stern, Sue Manchester"
B000063W82,AXJTNYD3UK1BP,1.0,2003-03-17,I'm Disappointed.,"I was soooo excited to get this home and play it because I grew up listening to these cartoon segments every Saturday morning!  But it bored me.  They just weren't as good as I remembered them, I guess.  I ended up fast forwarding through most of it.  I paused for the classics ""I'm only a Bill"" etc, but I didn't seem to recognize most of them anymore.<br />If you're looking to relive a little childhood, rent it first-  then if you think you can live with it, buy it.  Perhaps you need to check to be sure you recognize more than 1/2 of the titles too.  (I 'thought' I did!) -I personally wish I had my money back.  (My kids even begged me to shut it off!) Just my opinion...hope it helps those of you looking to purchase it.)<br /><br />1smileycat :-)",The Best of Schoolhouse Rock! - 30th Anniversary Edition [VHS],"Movies & TV, Disney Home Video, Animated Cartoons, All Titles","Product Description Schoolhouse Rock, the timeless collection of animated songs that taught an entire generation that knowledge is power, is back in this special 30th Anniversary Edition. THE BEST OF SCHOOLHOUSE ROCK features the Top 25 songs as voted by Schoolhouse Rock fans everywhere in an online poll. Now every day can feel like Saturday morning as you sing along with ""I'm Just A Bill,"" ""Three Is A Magic Number,"" ""Interjections!"" and the rest of your favorite tunes. Featuring a brand-new, soon-to-be-a-classic animated song by the original series' creators, these all-time Schoolhouse Rock favorites will keep you rockin all day long! Amazon.com Admit it: if it weren't for Schoolhouse Rock , you probably couldn't recite the preamble to the Constitution, and you might be fuzzy on the function of conjunctions, too. All the more reason to cue up the 30th-anniversary video, which culls 25 fan-selected favorites (""I'm Just a Bill,"" ""My Hero Zero"") plus a new, informative and wacky Electoral College number. The countdown, kind of like Casey Kasem's of the same era, reaches out to old-school Schoolhouse Rockers with instant recognizability (number 25 is the frontier-busting ""Elbow Room""), but better yet, the science, math, grammar, and history bits burst through the decades dust bunny-free--verbs are still happening, and Interplanet Janet's intergalactic gusto still seems groovy. Turn it off halfway though and a flurry of interjections from a new flock of 4- to 10-year-olds may fly. --Tammy La Gorce Review ""Memorable ditties and unforgettable lessons, the mighty Schoolhouse still rocks on DVD!"" -- Michael Trottman, Family Fun Check out the Schoolhouse Rock DVD. It's getting great reviews! See below. -- BVHE See more",,"Jack Sheldon, Bob Dorough, Darrell Stern, Sue Manchester"
B000063W82,ADEETJWRKD6OA,5.0,2002-11-01,"25 years later, it's still great. My toddler loves it!","This is a great DVD containing all of the original songs we grew up with during our Saturday morning cartoon days. It's just as entertaining and catchy as it was in the early 70's, and if my daughter's any indication even children as young as 2 will find it enjoyable.<p>What surprised me when I saw the list of songs was that there were many that I had never seen. In particular, all seven money songs didn't get on the air before I stopped watching cartoons, so there was actually new stuff (from my perspective, anyway ;-D).<p>You can play the songs in a few ways. First, you can go to the Play List and select songs by their group -- grammar, science, history, money, multiplication. There's also an option called ""The Whole Enchilada"" which will play all 46 songs. Depending on the style you choose (""mild"" or ""spicy""), the songs either play back in order by group or in a random shuffle.<p>There's also an option called ""Jukebox"", but this was deceptive. Instead of letting you pick any set of songs you want, you can only pick from the top ten songs (as determined by the publisher based on viewer feedback from years ago).<p>My daughter just turned two in September, and she loves to watch the Grammar Rock set. Within two days of seeing it, she was singing the chorus of ""Interjections!"" (as well as a two-year old can sing, that is ;D). I don't know if it's mainly due to this or just the rate her language skills are naturally developing, but her use of pronouns has greatly improved in the last couple of months and that song is another of her favorites in the Grammar set.<p>The other sections are moderately advanced for her age (especially multiplication rock and money rock), so she's not so interested in those yet. Surprisingly, she loves to watch ""Suffering Until Suffrage"" in the America Rock set -- probably because of the music.<p>The bonus materials DVD is OK, but apart from the Emmy section it's mainly fluff. The Scooter Computer and Mister Chips set is the one set of songs that's visibly dated, just by virtue of the subject matter. And I'm not sure why they called ""The Weather Show"" a lost song -- I clearly remember seeing that on Saturday mornings, which means they had to have been playing it pretty regularly. Maybe it was ""lost"" from the Science Rock VHS tape, but then why not just put it in that set on the DVD?<p>Overall, a definite 5-star buy!",The Best of Schoolhouse Rock! - 30th Anniversary Edition [VHS],"Movies & TV, Disney Home Video, Animated Cartoons, All Titles","Product Description Schoolhouse Rock, the timeless collection of animated songs that taught an entire generation that knowledge is power, is back in this special 30th Anniversary Edition. THE BEST OF SCHOOLHOUSE ROCK features the Top 25 songs as voted by Schoolhouse Rock fans everywhere in an online poll. Now every day can feel like Saturday morning as you sing along with ""I'm Just A Bill,"" ""Three Is A Magic Number,"" ""Interjections!"" and the rest of your favorite tunes. Featuring a brand-new, soon-to-be-a-classic animated song by the original series' creators, these all-time Schoolhouse Rock favorites will keep you rockin all day long! Amazon.com Admit it: if it weren't for Schoolhouse Rock , you probably couldn't recite the preamble to the Constitution, and you might be fuzzy on the function of conjunctions, too. All the more reason to cue up the 30th-anniversary video, which culls 25 fan-selected favorites (""I'm Just a Bill,"" ""My Hero Zero"") plus a new, informative and wacky Electoral College number. The countdown, kind of like Casey Kasem's of the same era, reaches out to old-school Schoolhouse Rockers with instant recognizability (number 25 is the frontier-busting ""Elbow Room""), but better yet, the science, math, grammar, and history bits burst through the decades dust bunny-free--verbs are still happening, and Interplanet Janet's intergalactic gusto still seems groovy. Turn it off halfway though and a flurry of interjections from a new flock of 4- to 10-year-olds may fly. --Tammy La Gorce Review ""Memorable ditties and unforgettable lessons, the mighty Schoolhouse still rocks on DVD!"" -- Michael Trottman, Family Fun Check out the Schoolhouse Rock DVD. It's getting great reviews! See below. -- BVHE See more",,"Jack Sheldon, Bob Dorough, Darrell Stern, Sue Manchester"
B000063W82,A295P2KZIWUAWI,5.0,2003-08-17,"""Darn!  That's the end!""","I can't say this myself about the DVD collection (famous last words of the ""Interjections"" jingle), since there are still a lot of videos I still need to sit down and watch.  I think all of us who grew up in the 1970's and 1980's learned from the catchy jingles.  <p>If it weren't for the countrified ""The Preamble,"" I wouldn't have it recited nor known what a veto is had it not been for ""I'm Just a Bill"" (both from America Rock).<p>""Electricity, Electricity"" is really a rewrite of ""Conjunction Junction"" but no less informative or entertaining (from the Science Rock series).  The ""Victim of Gravity"" song stands out with its 1950's doo-whop influence (the character in the video even has James Dean sideburns!).  <p>If it weren't for ""Conjunction Junction"", ""Lolly Lolly Lolly,"" or the funky ""Verb That's What's Happening,"" I probably wouldn't have been as successful with grammar (all from the Grammar Rock series).  <p>But most of all, I think I learned my multiplication tables thanks to Multiplication Rock.  The songs ""Three Is a Magic Number,"" ""Lucky Seven Samson"" (ya gotta love that long eared blackeyed bandit!) and ""Ready or Not, Here I Come"" were favorites(I used to count this way whenever I got tricked into playing another dreaded game of Hide and Seek!).  <p>The folky ""No More Kings"" almost sounds a little anti-British now, I suppose (and the animators goofed since the British flag did not include the red cross of Northern Ireland at the time; aside from that, still a very educational and catchy song/video!).  <p>Money Rock and Computer Rock introduced some new learning songs to an even younger generation (Mr Chips is introduced as a returning character and there's an interesting song about saving your money, which gives a nod to Reba, Wynnona and Dolly Parton).  <p>There are commentaries on ""A Noun Is a Person, Place or Thing"" (I like the mention of the Beatles, the Monkees and Chubby Checker!), ""The Great American Melting Pot"" and ""Figure Eight,"" to name a few.  In addition, ""The Weather Show"" (which was previously banned from syndication and VHS anthologies due to legal entanglements) and a ""new"" song ""I'm Gonna Send Your Vote to College"" are included in this 48 song anthology.  There are interviews with the producers, animators and some of the musicians and performers.<p>While I was away at college, I read in our school newspaper there were picketers to bring Schoolhouse Rock back on the air (it worked!).  I remember as a 29 year old watching intently ""Energy"" and my older brother said tongue firmly in cheek ""You're the biggest kid I know!""  If you have kids or are a teacher (or just a nostalgic buff or a kid at heart yourself), you'll want this generously packaged collection- indoubtedly (to quote Mr. Lolly)!",The Best of Schoolhouse Rock! - 30th Anniversary Edition [VHS],"Movies & TV, Disney Home Video, Animated Cartoons, All Titles","Product Description Schoolhouse Rock, the timeless collection of animated songs that taught an entire generation that knowledge is power, is back in this special 30th Anniversary Edition. THE BEST OF SCHOOLHOUSE ROCK features the Top 25 songs as voted by Schoolhouse Rock fans everywhere in an online poll. Now every day can feel like Saturday morning as you sing along with ""I'm Just A Bill,"" ""Three Is A Magic Number,"" ""Interjections!"" and the rest of your favorite tunes. Featuring a brand-new, soon-to-be-a-classic animated song by the original series' creators, these all-time Schoolhouse Rock favorites will keep you rockin all day long! Amazon.com Admit it: if it weren't for Schoolhouse Rock , you probably couldn't recite the preamble to the Constitution, and you might be fuzzy on the function of conjunctions, too. All the more reason to cue up the 30th-anniversary video, which culls 25 fan-selected favorites (""I'm Just a Bill,"" ""My Hero Zero"") plus a new, informative and wacky Electoral College number. The countdown, kind of like Casey Kasem's of the same era, reaches out to old-school Schoolhouse Rockers with instant recognizability (number 25 is the frontier-busting ""Elbow Room""), but better yet, the science, math, grammar, and history bits burst through the decades dust bunny-free--verbs are still happening, and Interplanet Janet's intergalactic gusto still seems groovy. Turn it off halfway though and a flurry of interjections from a new flock of 4- to 10-year-olds may fly. --Tammy La Gorce Review ""Memorable ditties and unforgettable lessons, the mighty Schoolhouse still rocks on DVD!"" -- Michael Trottman, Family Fun Check out the Schoolhouse Rock DVD. It's getting great reviews! See below. -- BVHE See more",,"Jack Sheldon, Bob Dorough, Darrell Stern, Sue Manchester"
B000063W82,APQ8N1UKS1RDC,5.0,2007-08-13,ZERO IS MY HERO!!!!!!!,"School house rocks....ROCKS!!!!!!!!!<br /><br />If you never seen this WHAT ARE YOU WAITING FOR!<br />It's educational,groovin,rockin,and just plain fun.<br /><br />This disc play's all the fav. and then some...<br />it has every kind of music from COUNTRY,R&B<br />ROCK,CLASSICAL,JAZZ,BLUES and FUNK! Watch THE BILL<br />SIT ON CAPITAL HILL,SEE THE ICE SKATER WHO DREAMS<br />OF THE FIGURE 8,THE JAMMIN I GOT SIX,THE FRANK ZAPPA<br />SOUNDING SONG OF 12,WHEN YOUR IN THE DARK AND YOU<br />WANT TO SEE YOU NEED ELECTRICITY ELECTRICITY,BE<br />PART OF THE THREE RING GOVERNMENT,THE GREAT AMERICAN<br />MELTING POT,WE WERE SUFFERIN TILL SUFFRAGE,LOLLY,LOLLY<br />LOLLY GET YOUR ADVERBS HERE,WHEN I AM IN NEED OF ACTION<br />VERB!!!,THEN WE RAN INTO A BEAR HE WAS A HAIRY BEAR<br />HE WAS A SCARY BEAR WE BEAT A HASTY RETREAT FROM HIS<br />LAIR AND DESCRIBED HIM WITH ADJECTIVES,HEY THAT SMARTS<br />OUCH THAT HURTS YOW THATS UNFAIR GIVING A GUY A SHOT<br />DOWN THERE INTERJECTIONS,A MAN AND A WOMAN HAD A LIL<br />BABY YES THEY DID THEY HAD 3 IN THE FAMILY ITS THE<br />MAGIC NUMBER.......And Amazoners this is a magic<br />DVD...C'mon what are you waiting for??? Climb<br />on the CONJUNCTION JUNCTION TRAIN...ALL ABOARD!!!<br /><br />~~~~~~~~ROCKIN AND A ROLLIN~~~~~~~~~~<br />~~~~~~~~SPLISHIN AND A SPLASHIN~~~~~~<br />~~~~~~~~OVER THE HORIZON~~~~~~~~~~~~~<br />~~~~~~~~WHAT CAN IT BE~~~~~~~~~~~~~~~",The Best of Schoolhouse Rock! - 30th Anniversary Edition [VHS],"Movies & TV, Disney Home Video, Animated Cartoons, All Titles","Product Description Schoolhouse Rock, the timeless collection of animated songs that taught an entire generation that knowledge is power, is back in this special 30th Anniversary Edition. THE BEST OF SCHOOLHOUSE ROCK features the Top 25 songs as voted by Schoolhouse Rock fans everywhere in an online poll. Now every day can feel like Saturday morning as you sing along with ""I'm Just A Bill,"" ""Three Is A Magic Number,"" ""Interjections!"" and the rest of your favorite tunes. Featuring a brand-new, soon-to-be-a-classic animated song by the original series' creators, these all-time Schoolhouse Rock favorites will keep you rockin all day long! Amazon.com Admit it: if it weren't for Schoolhouse Rock , you probably couldn't recite the preamble to the Constitution, and you might be fuzzy on the function of conjunctions, too. All the more reason to cue up the 30th-anniversary video, which culls 25 fan-selected favorites (""I'm Just a Bill,"" ""My Hero Zero"") plus a new, informative and wacky Electoral College number. The countdown, kind of like Casey Kasem's of the same era, reaches out to old-school Schoolhouse Rockers with instant recognizability (number 25 is the frontier-busting ""Elbow Room""), but better yet, the science, math, grammar, and history bits burst through the decades dust bunny-free--verbs are still happening, and Interplanet Janet's intergalactic gusto still seems groovy. Turn it off halfway though and a flurry of interjections from a new flock of 4- to 10-year-olds may fly. --Tammy La Gorce Review ""Memorable ditties and unforgettable lessons, the mighty Schoolhouse still rocks on DVD!"" -- Michael Trottman, Family Fun Check out the Schoolhouse Rock DVD. It's getting great reviews! See below. -- BVHE See more",,"Jack Sheldon, Bob Dorough, Darrell Stern, Sue Manchester"
B000063W82,A3OGWBZV2F8M74,5.0,2005-07-24,Brings back memories,"As the cover says, this two-DVD set includes every School House Rock song ever created, and then some.<br /><br />If you spent time in front of the tube on Saturday mornings in the 1970's, these videos about conjuctions, adverbs, electricty, and how bills become laws will be quite familiar to you. In retrospect I realize how much I actually learned from these great songs.<br /><br />The only negative about the DVD is that the videos are organized in an on-screen jukebox, which is somewhat cumbersome to manage with your remote control. However the selections are categorized by theme (grammar, government, science, etc.) within this jukebox, and you have a variety of options on how to play them, including a Top Ten, all songs in a category, or one-by-one.<br /><br />For fans of School House Rock this is a terrific and complete collection that you will enjoy and also be able to share with your children. I highly recommend it.",The Best of Schoolhouse Rock! - 30th Anniversary Edition [VHS],"Movies & TV, Disney Home Video, Animated Cartoons, All Titles","Product Description Schoolhouse Rock, the timeless collection of animated songs that taught an entire generation that knowledge is power, is back in this special 30th Anniversary Edition. THE BEST OF SCHOOLHOUSE ROCK features the Top 25 songs as voted by Schoolhouse Rock fans everywhere in an online poll. Now every day can feel like Saturday morning as you sing along with ""I'm Just A Bill,"" ""Three Is A Magic Number,"" ""Interjections!"" and the rest of your favorite tunes. Featuring a brand-new, soon-to-be-a-classic animated song by the original series' creators, these all-time Schoolhouse Rock favorites will keep you rockin all day long! Amazon.com Admit it: if it weren't for Schoolhouse Rock , you probably couldn't recite the preamble to the Constitution, and you might be fuzzy on the function of conjunctions, too. All the more reason to cue up the 30th-anniversary video, which culls 25 fan-selected favorites (""I'm Just a Bill,"" ""My Hero Zero"") plus a new, informative and wacky Electoral College number. The countdown, kind of like Casey Kasem's of the same era, reaches out to old-school Schoolhouse Rockers with instant recognizability (number 25 is the frontier-busting ""Elbow Room""), but better yet, the science, math, grammar, and history bits burst through the decades dust bunny-free--verbs are still happening, and Interplanet Janet's intergalactic gusto still seems groovy. Turn it off halfway though and a flurry of interjections from a new flock of 4- to 10-year-olds may fly. --Tammy La Gorce Review ""Memorable ditties and unforgettable lessons, the mighty Schoolhouse still rocks on DVD!"" -- Michael Trottman, Family Fun Check out the Schoolhouse Rock DVD. It's getting great reviews! See below. -- BVHE See more",,"Jack Sheldon, Bob Dorough, Darrell Stern, Sue Manchester"
B000063W82,AYPCUQS6ARWFH,5.0,2004-09-29,Somewhere in the ancient mystic trinity......,"You know how the rest of that lyric goes if you're familiar with this. For the seventies child, this is a lovely opportunity to get back to the good old days of Wacky-packies, Julia lunchboxes,and Evel Kenevel toys as you think of how these wonderful songs and cartoons made learning so much fun for you. I have tried these out on my neices and they (and hopefully my future children will) find joy in learning thanks to this series just as we did. True Edutainment for all time!",The Best of Schoolhouse Rock! - 30th Anniversary Edition [VHS],"Movies & TV, Disney Home Video, Animated Cartoons, All Titles","Product Description Schoolhouse Rock, the timeless collection of animated songs that taught an entire generation that knowledge is power, is back in this special 30th Anniversary Edition. THE BEST OF SCHOOLHOUSE ROCK features the Top 25 songs as voted by Schoolhouse Rock fans everywhere in an online poll. Now every day can feel like Saturday morning as you sing along with ""I'm Just A Bill,"" ""Three Is A Magic Number,"" ""Interjections!"" and the rest of your favorite tunes. Featuring a brand-new, soon-to-be-a-classic animated song by the original series' creators, these all-time Schoolhouse Rock favorites will keep you rockin all day long! Amazon.com Admit it: if it weren't for Schoolhouse Rock , you probably couldn't recite the preamble to the Constitution, and you might be fuzzy on the function of conjunctions, too. All the more reason to cue up the 30th-anniversary video, which culls 25 fan-selected favorites (""I'm Just a Bill,"" ""My Hero Zero"") plus a new, informative and wacky Electoral College number. The countdown, kind of like Casey Kasem's of the same era, reaches out to old-school Schoolhouse Rockers with instant recognizability (number 25 is the frontier-busting ""Elbow Room""), but better yet, the science, math, grammar, and history bits burst through the decades dust bunny-free--verbs are still happening, and Interplanet Janet's intergalactic gusto still seems groovy. Turn it off halfway though and a flurry of interjections from a new flock of 4- to 10-year-olds may fly. --Tammy La Gorce Review ""Memorable ditties and unforgettable lessons, the mighty Schoolhouse still rocks on DVD!"" -- Michael Trottman, Family Fun Check out the Schoolhouse Rock DVD. It's getting great reviews! See below. -- BVHE See more",,"Jack Sheldon, Bob Dorough, Darrell Stern, Sue Manchester"
